id,authentic_path,manipulated_path,manipulation_type,suspicious_region,name,surname,given_names,dob,issue,expiry,doc_no,nationality,sex,split
SD_00378,authentic/SD_00378_authentic.jpg,manipulated/SD_00378_number_change.jpg,number_change,"[205, 188, 650, 211]",Aditya Desai,Desai,Aditya,19930819,2020-07-28,2030-11-22,P1589042,AUS,M,train
SD_00379,authentic/SD_00379_authentic.jpg,manipulated/SD_00379_date_change.jpg,date_change,"[205, 264, 650, 287]",Kabir Nair,Nair,Kabir,19990606,2019-01-09,2029-07-21,L0448183,SGP,M,test
SD_00380,authentic/SD_00380_authentic.jpg,manipulated/SD_00380_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Rohan Iyer,Iyer,Rohan,19900627,2023-11-26,2033-05-22,W5189520,USA,F,train
SD_00381,authentic/SD_00381_authentic.jpg,manipulated/SD_00381_clone.jpg,clone,"[430, 270, 580, 305]",Ira Singh,Singh,Ira,20010606,2022-02-07,2027-09-08,G8988816,CAN,M,train
SD_00382,authentic/SD_00382_authentic.jpg,manipulated/SD_00382_compression.jpg,compression,"[0, 0, 700, 455]",Arjun Malhotra,Malhotra,Arjun,19780116,2024-06-10,2034-03-27,O9852401,USA,M,validation
SD_00383,authentic/SD_00383_authentic.jpg,manipulated/SD_00383_mixed.jpg,mixed,"[45, 100, 650, 250]",Kabir Bose,Bose,Kabir,19840307,2014-03-03,2024-12-25,Z1107603,IND,M,train
SD_00384,authentic/SD_00384_authentic.jpg,manipulated/SD_00384_text_change.jpg,text_change,"[205, 150, 650, 173]",Vivaan Kapoor,Kapoor,Vivaan,19770502,2024-02-10,2029-02-26,D9393250,IND,M,train
SD_00385,authentic/SD_00385_authentic.jpg,manipulated/SD_00385_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Anaya Desai,Desai,Anaya,19920328,2015-09-25,2020-09-19,C1908334,USA,M,train
SD_00386,authentic/SD_00386_authentic.jpg,manipulated/SD_00386_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Mehta,Mehta,Arjun,20020623,2023-10-06,2033-11-04,F5663836,IND,F,train
SD_00387,authentic/SD_00387_authentic.jpg,manipulated/SD_00387_date_change.jpg,date_change,"[205, 264, 650, 287]",Arjun Kapoor,Kapoor,Arjun,19770316,2018-06-23,2028-09-24,B1571647,AUS,F,test
SD_00388,authentic/SD_00388_authentic.jpg,manipulated/SD_00388_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Rao,Rao,Kiara,19970227,2018-08-22,2028-03-01,V7167811,USA,F,test
SD_00389,authentic/SD_00389_authentic.jpg,manipulated/SD_00389_clone.jpg,clone,"[430, 270, 580, 305]",Meera Bose,Bose,Meera,19760303,2021-06-07,2031-04-20,M1367499,GBR,F,test
SD_00390,authentic/SD_00390_authentic.jpg,manipulated/SD_00390_compression.jpg,compression,"[0, 0, 700, 455]",Ira Kapoor,Kapoor,Ira,19950909,2020-03-25,2030-02-04,I7732010,IND,F,validation
SD_00391,authentic/SD_00391_authentic.jpg,manipulated/SD_00391_mixed.jpg,mixed,"[45, 100, 650, 250]",Aarav Verma,Verma,Aarav,19941111,2021-03-10,2026-02-22,Y8773477,AUS,F,train
SD_00392,authentic/SD_00392_authentic.jpg,manipulated/SD_00392_text_change.jpg,text_change,"[205, 150, 650, 173]",Diya Singh,Singh,Diya,20040125,2024-01-14,2029-07-15,K6770028,SGP,F,train
SD_00393,authentic/SD_00393_authentic.jpg,manipulated/SD_00393_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Rohan Kapoor,Kapoor,Rohan,19970523,2017-07-16,2022-10-22,P8897782,AUS,M,train
SD_00394,authentic/SD_00394_authentic.jpg,manipulated/SD_00394_number_change.jpg,number_change,"[205, 188, 650, 211]",Meera Rao,Rao,Meera,20010720,2023-11-12,2033-06-02,A9025590,SGP,F,validation
SD_00395,authentic/SD_00395_authentic.jpg,manipulated/SD_00395_date_change.jpg,date_change,"[205, 264, 650, 287]",Meera Patel,Patel,Meera,19970614,2020-06-02,2025-04-08,U4911415,USA,M,train
SD_00396,authentic/SD_00396_authentic.jpg,manipulated/SD_00396_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Vivaan Kapoor,Kapoor,Vivaan,19970914,2024-05-01,2034-10-01,K6965917,IND,M,train
SD_00397,authentic/SD_00397_authentic.jpg,manipulated/SD_00397_clone.jpg,clone,"[430, 270, 580, 305]",Diya Kapoor,Kapoor,Diya,20020320,2022-05-12,2032-04-16,U1834404,AUS,F,train
SD_00398,authentic/SD_00398_authentic.jpg,manipulated/SD_00398_compression.jpg,compression,"[0, 0, 700, 455]",Neel Desai,Desai,Neel,19751004,2021-10-11,2031-02-19,Z8763514,AUS,F,train
SD_00399,authentic/SD_00399_authentic.jpg,manipulated/SD_00399_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Kulkarni,Kulkarni,Kiara,20040414,2023-07-09,2033-11-25,R2082973,SGP,F,train
SD_00400,authentic/SD_00400_authentic.jpg,manipulated/SD_00400_text_change.jpg,text_change,"[205, 150, 650, 173]",Anaya Kulkarni,Kulkarni,Anaya,20040719,2024-12-21,2029-09-07,L7232466,GBR,M,train
SD_00401,authentic/SD_00401_authentic.jpg,manipulated/SD_00401_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Malhotra,Malhotra,Ishaan,19960521,2018-03-09,2023-07-08,D2303477,AUS,F,train
SD_00402,authentic/SD_00402_authentic.jpg,manipulated/SD_00402_number_change.jpg,number_change,"[205, 188, 650, 211]",Kiara Kulkarni,Kulkarni,Kiara,19720309,2013-03-01,2023-05-22,R2070015,AUS,F,train
SD_00403,authentic/SD_00403_authentic.jpg,manipulated/SD_00403_date_change.jpg,date_change,"[205, 264, 650, 287]",Aditya Joshi,Joshi,Aditya,19931103,2021-07-27,2026-04-04,S8189847,IND,M,train
SD_00404,authentic/SD_00404_authentic.jpg,manipulated/SD_00404_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Diya Nair,Nair,Diya,19941224,2024-04-14,2029-03-04,F3476490,CAN,F,train
SD_00405,authentic/SD_00405_authentic.jpg,manipulated/SD_00405_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Nair,Nair,Arjun,20040822,2023-04-09,2028-06-16,W5409003,GBR,F,test
SD_00406,authentic/SD_00406_authentic.jpg,manipulated/SD_00406_compression.jpg,compression,"[0, 0, 700, 455]",Aadhya Kulkarni,Kulkarni,Aadhya,19931104,2023-09-28,2028-08-13,A6441343,USA,F,train
SD_00407,authentic/SD_00407_authentic.jpg,manipulated/SD_00407_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Singh,Singh,Diya,19960528,2014-02-27,2024-08-24,N5612481,GBR,F,train
SD_00408,authentic/SD_00408_authentic.jpg,manipulated/SD_00408_text_change.jpg,text_change,"[205, 150, 650, 173]",Diya Kapoor,Kapoor,Diya,19710121,2022-11-06,2032-11-05,A6345911,USA,M,validation
SD_00409,authentic/SD_00409_authentic.jpg,manipulated/SD_00409_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Kabir Malhotra,Malhotra,Kabir,19960816,2019-12-05,2029-03-22,S5431652,CAN,F,train
SD_00410,authentic/SD_00410_authentic.jpg,manipulated/SD_00410_number_change.jpg,number_change,"[205, 188, 650, 211]",Neel Sharma,Sharma,Neel,19710921,2024-10-21,2029-02-15,G4206969,GBR,M,test
SD_00411,authentic/SD_00411_authentic.jpg,manipulated/SD_00411_date_change.jpg,date_change,"[205, 264, 650, 287]",Aditya Nair,Nair,Aditya,19800201,2019-12-17,2029-08-27,V7133344,SGP,F,train
SD_00412,authentic/SD_00412_authentic.jpg,manipulated/SD_00412_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Malhotra,Malhotra,Kiara,19830427,2019-05-24,2024-07-06,N2044397,USA,F,train
SD_00413,authentic/SD_00413_authentic.jpg,manipulated/SD_00413_clone.jpg,clone,"[430, 270, 580, 305]",Sara Patel,Patel,Sara,19700328,2017-06-23,2027-11-07,W6694118,IND,M,train
SD_00414,authentic/SD_00414_authentic.jpg,manipulated/SD_00414_compression.jpg,compression,"[0, 0, 700, 455]",Diya Mehta,Mehta,Diya,20001022,2020-10-23,2025-01-09,Q9646528,IND,M,train
SD_00415,authentic/SD_00415_authentic.jpg,manipulated/SD_00415_mixed.jpg,mixed,"[45, 100, 650, 250]",Anaya Verma,Verma,Anaya,20020615,2023-03-03,2033-12-17,N2415027,GBR,F,train
SD_00416,authentic/SD_00416_authentic.jpg,manipulated/SD_00416_text_change.jpg,text_change,"[205, 150, 650, 173]",Kiara Rao,Rao,Kiara,19860517,2019-06-14,2024-06-24,P2870320,USA,M,validation
SD_00417,authentic/SD_00417_authentic.jpg,manipulated/SD_00417_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Kapoor,Kapoor,Vivaan,19861215,2012-07-04,2022-01-15,L8777121,GBR,M,train
SD_00418,authentic/SD_00418_authentic.jpg,manipulated/SD_00418_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Malhotra,Malhotra,Ishaan,19880324,2012-09-27,2022-10-22,S3908926,IND,M,train
SD_00419,authentic/SD_00419_authentic.jpg,manipulated/SD_00419_date_change.jpg,date_change,"[205, 264, 650, 287]",Tara Kulkarni,Kulkarni,Tara,19760601,2024-05-22,2029-07-12,S1520177,CAN,F,train
SD_00420,authentic/SD_00420_authentic.jpg,manipulated/SD_00420_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Diya Sharma,Sharma,Diya,19981224,2021-10-05,2026-01-26,U4501896,IND,F,train
SD_00421,authentic/SD_00421_authentic.jpg,manipulated/SD_00421_clone.jpg,clone,"[430, 270, 580, 305]",Anaya Verma,Verma,Anaya,19850703,2022-01-28,2027-03-13,Y6421476,SGP,F,train
SD_00422,authentic/SD_00422_authentic.jpg,manipulated/SD_00422_compression.jpg,compression,"[0, 0, 700, 455]",Kabir Nair,Nair,Kabir,19760617,2023-04-16,2033-07-16,I9961659,USA,F,train
SD_00423,authentic/SD_00423_authentic.jpg,manipulated/SD_00423_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Patel,Patel,Kiara,19720615,2018-11-08,2023-08-17,U8147617,GBR,M,train
SD_00424,authentic/SD_00424_authentic.jpg,manipulated/SD_00424_text_change.jpg,text_change,"[205, 150, 650, 173]",Kabir Kulkarni,Kulkarni,Kabir,19890417,2023-07-10,2028-09-03,B8186617,SGP,F,train
SD_00425,authentic/SD_00425_authentic.jpg,manipulated/SD_00425_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ira Rao,Rao,Ira,19750901,2022-02-24,2032-03-26,F6016459,SGP,F,train
SD_00426,authentic/SD_00426_authentic.jpg,manipulated/SD_00426_number_change.jpg,number_change,"[205, 188, 650, 211]",Sara Desai,Desai,Sara,19860307,2015-03-03,2025-11-04,N8006102,SGP,F,train
SD_00427,authentic/SD_00427_authentic.jpg,manipulated/SD_00427_date_change.jpg,date_change,"[205, 264, 650, 287]",Sara Bose,Bose,Sara,19951220,2023-12-16,2033-10-27,T5641220,USA,M,train
SD_00428,authentic/SD_00428_authentic.jpg,manipulated/SD_00428_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aarav Mehta,Mehta,Aarav,20000321,2023-04-14,2028-02-10,Y7276012,USA,F,train
SD_00429,authentic/SD_00429_authentic.jpg,manipulated/SD_00429_clone.jpg,clone,"[430, 270, 580, 305]",Tara Kapoor,Kapoor,Tara,19710819,2023-04-07,2033-10-27,M0501667,SGP,F,test
SD_00430,authentic/SD_00430_authentic.jpg,manipulated/SD_00430_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Kapoor,Kapoor,Vivaan,19950919,2020-12-20,2030-04-23,B8069581,GBR,F,train
SD_00431,authentic/SD_00431_authentic.jpg,manipulated/SD_00431_mixed.jpg,mixed,"[45, 100, 650, 250]",Tara Patel,Patel,Tara,20011112,2023-08-23,2033-01-06,J3757383,AUS,F,train
SD_00432,authentic/SD_00432_authentic.jpg,manipulated/SD_00432_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Verma,Verma,Sara,19881213,2021-07-27,2031-08-26,F9341722,USA,M,test
SD_00433,authentic/SD_00433_authentic.jpg,manipulated/SD_00433_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Tara Patel,Patel,Tara,19960508,2021-04-18,2026-01-12,I5228015,CAN,M,validation
SD_00434,authentic/SD_00434_authentic.jpg,manipulated/SD_00434_number_change.jpg,number_change,"[205, 188, 650, 211]",Neel Patel,Patel,Neel,19840511,2017-06-25,2022-09-09,E8910771,IND,M,train
SD_00435,authentic/SD_00435_authentic.jpg,manipulated/SD_00435_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Iyer,Iyer,Vivaan,19761104,2012-04-12,2017-12-10,W7871255,USA,M,train
SD_00436,authentic/SD_00436_authentic.jpg,manipulated/SD_00436_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kiara Singh,Singh,Kiara,19700811,2013-05-17,2018-02-09,L6532863,USA,F,train
SD_00437,authentic/SD_00437_authentic.jpg,manipulated/SD_00437_clone.jpg,clone,"[430, 270, 580, 305]",Kiara Joshi,Joshi,Kiara,19990115,2022-03-25,2027-12-26,Q1155626,IND,F,train
SD_00438,authentic/SD_00438_authentic.jpg,manipulated/SD_00438_compression.jpg,compression,"[0, 0, 700, 455]",Vivaan Kulkarni,Kulkarni,Vivaan,19791002,2024-11-23,2034-07-13,V8455048,AUS,M,validation
SD_00439,authentic/SD_00439_authentic.jpg,manipulated/SD_00439_mixed.jpg,mixed,"[45, 100, 650, 250]",Meera Kapoor,Kapoor,Meera,19830920,2024-10-21,2034-12-12,Z6341085,CAN,M,train
SD_00440,authentic/SD_00440_authentic.jpg,manipulated/SD_00440_text_change.jpg,text_change,"[205, 150, 650, 173]",Aadhya Mehta,Mehta,Aadhya,19750910,2018-09-11,2023-01-01,Z8943468,IND,M,train
SD_00441,authentic/SD_00441_authentic.jpg,manipulated/SD_00441_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ira Rao,Rao,Ira,20020202,2022-11-04,2032-05-19,X0753998,AUS,M,validation
SD_00442,authentic/SD_00442_authentic.jpg,manipulated/SD_00442_number_change.jpg,number_change,"[205, 188, 650, 211]",Ira Rao,Rao,Ira,19881219,2020-11-05,2030-09-24,H1589357,IND,M,train
SD_00443,authentic/SD_00443_authentic.jpg,manipulated/SD_00443_date_change.jpg,date_change,"[205, 264, 650, 287]",Kiara Malhotra,Malhotra,Kiara,19960202,2015-07-05,2025-04-15,C5869886,GBR,F,train
SD_00444,authentic/SD_00444_authentic.jpg,manipulated/SD_00444_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Tara Bose,Bose,Tara,19960317,2016-03-16,2026-03-23,Q8137702,AUS,F,train
SD_00445,authentic/SD_00445_authentic.jpg,manipulated/SD_00445_clone.jpg,clone,"[430, 270, 580, 305]",Arjun Desai,Desai,Arjun,19960212,2015-10-10,2020-09-05,D5454470,USA,M,validation
SD_00446,authentic/SD_00446_authentic.jpg,manipulated/SD_00446_compression.jpg,compression,"[0, 0, 700, 455]",Kiara Sharma,Sharma,Kiara,19890507,2024-03-27,2034-01-04,R5106794,AUS,F,train
SD_00447,authentic/SD_00447_authentic.jpg,manipulated/SD_00447_mixed.jpg,mixed,"[45, 100, 650, 250]",Diya Singh,Singh,Diya,19941227,2019-10-05,2024-09-21,O7725199,CAN,F,train
SD_00448,authentic/SD_00448_authentic.jpg,manipulated/SD_00448_text_change.jpg,text_change,"[205, 150, 650, 173]",Neel Joshi,Joshi,Neel,19910122,2018-08-24,2028-11-03,F0948181,USA,M,validation
SD_00449,authentic/SD_00449_authentic.jpg,manipulated/SD_00449_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Ishaan Singh,Singh,Ishaan,20000104,2022-11-18,2027-01-09,Z3397189,GBR,F,train
SD_00450,authentic/SD_00450_authentic.jpg,manipulated/SD_00450_number_change.jpg,number_change,"[205, 188, 650, 211]",Vivaan Kapoor,Kapoor,Vivaan,19710706,2015-07-01,2025-07-09,C1182422,GBR,M,train
SD_00451,authentic/SD_00451_authentic.jpg,manipulated/SD_00451_date_change.jpg,date_change,"[205, 264, 650, 287]",Kabir Rao,Rao,Kabir,19960302,2024-10-11,2029-01-23,B4615265,GBR,F,train
SD_00452,authentic/SD_00452_authentic.jpg,manipulated/SD_00452_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ishaan Mehta,Mehta,Ishaan,19850925,2017-09-13,2022-05-02,K7861706,SGP,M,train
SD_00453,authentic/SD_00453_authentic.jpg,manipulated/SD_00453_clone.jpg,clone,"[430, 270, 580, 305]",Aarav Rao,Rao,Aarav,19760921,2013-03-10,2023-08-03,U8325823,AUS,F,train
SD_00454,authentic/SD_00454_authentic.jpg,manipulated/SD_00454_compression.jpg,compression,"[0, 0, 700, 455]",Sara Sharma,Sharma,Sara,19700827,2023-10-10,2028-01-02,P4946539,AUS,F,train
SD_00455,authentic/SD_00455_authentic.jpg,manipulated/SD_00455_mixed.jpg,mixed,"[45, 100, 650, 250]",Vivaan Verma,Verma,Vivaan,20040210,2024-02-13,2029-03-24,R4639855,SGP,F,train
SD_00456,authentic/SD_00456_authentic.jpg,manipulated/SD_00456_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Rao,Rao,Sara,19850611,2020-04-15,2030-01-23,E0970026,AUS,F,train
SD_00457,authentic/SD_00457_authentic.jpg,manipulated/SD_00457_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Meera Iyer,Iyer,Meera,19751121,2022-02-18,2027-11-15,V1569562,SGP,M,train
SD_00458,authentic/SD_00458_authentic.jpg,manipulated/SD_00458_number_change.jpg,number_change,"[205, 188, 650, 211]",Arjun Kapoor,Kapoor,Arjun,19930801,2014-04-24,2019-05-22,W5319433,CAN,F,train
SD_00459,authentic/SD_00459_authentic.jpg,manipulated/SD_00459_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Rao,Rao,Vivaan,20011220,2024-04-01,2029-11-13,D4987283,SGP,M,test
SD_00460,authentic/SD_00460_authentic.jpg,manipulated/SD_00460_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kabir Bose,Bose,Kabir,19740519,2012-04-17,2022-04-28,V0894870,CAN,M,train
SD_00461,authentic/SD_00461_authentic.jpg,manipulated/SD_00461_clone.jpg,clone,"[430, 270, 580, 305]",Diya Joshi,Joshi,Diya,19960222,2018-09-15,2028-06-17,Y0304687,GBR,M,train
SD_00462,authentic/SD_00462_authentic.jpg,manipulated/SD_00462_compression.jpg,compression,"[0, 0, 700, 455]",Meera Mehta,Mehta,Meera,19911026,2011-01-24,2016-12-14,C3325411,IND,F,validation
SD_00463,authentic/SD_00463_authentic.jpg,manipulated/SD_00463_mixed.jpg,mixed,"[45, 100, 650, 250]",Kiara Singh,Singh,Kiara,19711111,2019-05-08,2024-08-08,K0583199,CAN,M,train
SD_00464,authentic/SD_00464_authentic.jpg,manipulated/SD_00464_text_change.jpg,text_change,"[205, 150, 650, 173]",Sara Desai,Desai,Sara,19770102,2011-07-11,2016-03-02,Z7049611,SGP,M,test
SD_00465,authentic/SD_00465_authentic.jpg,manipulated/SD_00465_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Rao,Rao,Vivaan,19940220,2018-07-08,2023-08-13,O6991507,AUS,F,train
SD_00466,authentic/SD_00466_authentic.jpg,manipulated/SD_00466_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Patel,Patel,Ishaan,19761023,2010-02-19,2015-10-05,U8456797,USA,M,train
SD_00467,authentic/SD_00467_authentic.jpg,manipulated/SD_00467_date_change.jpg,date_change,"[205, 264, 650, 287]",Kabir Singh,Singh,Kabir,19720310,2010-10-14,2020-05-19,R2274954,GBR,M,train
SD_00468,authentic/SD_00468_authentic.jpg,manipulated/SD_00468_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Kabir Sharma,Sharma,Kabir,19850928,2018-01-14,2028-04-07,U3153779,SGP,F,train
SD_00469,authentic/SD_00469_authentic.jpg,manipulated/SD_00469_clone.jpg,clone,"[430, 270, 580, 305]",Diya Desai,Desai,Diya,19890606,2016-02-15,2021-08-08,A3379337,SGP,F,test
SD_00470,authentic/SD_00470_authentic.jpg,manipulated/SD_00470_compression.jpg,compression,"[0, 0, 700, 455]",Meera Mehta,Mehta,Meera,19950112,2015-01-03,2025-01-18,D2473950,IND,M,test
SD_00471,authentic/SD_00471_authentic.jpg,manipulated/SD_00471_mixed.jpg,mixed,"[45, 100, 650, 250]",Ishaan Rao,Rao,Ishaan,19810524,2013-03-11,2018-03-07,A2410261,GBR,M,train
SD_00472,authentic/SD_00472_authentic.jpg,manipulated/SD_00472_text_change.jpg,text_change,"[205, 150, 650, 173]",Aadhya Kapoor,Kapoor,Aadhya,19850622,2015-03-17,2025-12-03,D2233865,GBR,F,train
SD_00473,authentic/SD_00473_authentic.jpg,manipulated/SD_00473_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Neel Sharma,Sharma,Neel,19820910,2023-03-11,2028-01-21,Z4289731,CAN,M,test
SD_00474,authentic/SD_00474_authentic.jpg,manipulated/SD_00474_number_change.jpg,number_change,"[205, 188, 650, 211]",Rohan Iyer,Iyer,Rohan,19941125,2024-09-12,2034-09-15,F5587774,AUS,F,train
SD_00475,authentic/SD_00475_authentic.jpg,manipulated/SD_00475_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Mehta,Mehta,Vivaan,19840415,2024-04-13,2029-05-14,M9254812,IND,F,train
SD_00476,authentic/SD_00476_authentic.jpg,manipulated/SD_00476_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ira Mehta,Mehta,Ira,19720920,2017-06-14,2027-08-14,N5754602,CAN,M,train
SD_00477,authentic/SD_00477_authentic.jpg,manipulated/SD_00477_clone.jpg,clone,"[430, 270, 580, 305]",Anaya Kulkarni,Kulkarni,Anaya,19740210,2015-09-17,2020-05-08,D1150835,USA,F,train
SD_00478,authentic/SD_00478_authentic.jpg,manipulated/SD_00478_compression.jpg,compression,"[0, 0, 700, 455]",Anaya Rao,Rao,Anaya,19871220,2013-03-28,2023-01-25,J4566907,SGP,M,train
SD_00479,authentic/SD_00479_authentic.jpg,manipulated/SD_00479_mixed.jpg,mixed,"[45, 100, 650, 250]",Meera Mehta,Mehta,Meera,19841207,2021-08-08,2031-12-27,O5153663,CAN,F,validation
SD_00480,authentic/SD_00480_authentic.jpg,manipulated/SD_00480_text_change.jpg,text_change,"[205, 150, 650, 173]",Aarav Nair,Nair,Aarav,19780310,2019-12-01,2029-11-27,L5366684,GBR,M,train
SD_00481,authentic/SD_00481_authentic.jpg,manipulated/SD_00481_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Vivaan Verma,Verma,Vivaan,19791021,2015-10-20,2025-07-07,M1863715,AUS,F,train
SD_00482,authentic/SD_00482_authentic.jpg,manipulated/SD_00482_number_change.jpg,number_change,"[205, 188, 650, 211]",Aadhya Patel,Patel,Aadhya,19801118,2011-03-02,2021-01-06,G1643348,IND,F,train
SD_00483,authentic/SD_00483_authentic.jpg,manipulated/SD_00483_date_change.jpg,date_change,"[205, 264, 650, 287]",Vivaan Nair,Nair,Vivaan,20030311,2021-07-13,2026-02-05,R6716323,GBR,F,train
SD_00484,authentic/SD_00484_authentic.jpg,manipulated/SD_00484_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Aadhya Desai,Desai,Aadhya,19821222,2018-08-09,2023-01-05,O1693859,CAN,F,validation
SD_00485,authentic/SD_00485_authentic.jpg,manipulated/SD_00485_clone.jpg,clone,"[430, 270, 580, 305]",Sara Desai,Desai,Sara,19720210,2021-11-15,2031-12-27,W4692632,AUS,F,train
SD_00486,authentic/SD_00486_authentic.jpg,manipulated/SD_00486_compression.jpg,compression,"[0, 0, 700, 455]",Sara Joshi,Joshi,Sara,19811004,2021-07-23,2026-04-28,F4841376,AUS,M,validation
SD_00487,authentic/SD_00487_authentic.jpg,manipulated/SD_00487_mixed.jpg,mixed,"[45, 100, 650, 250]",Ira Patel,Patel,Ira,19760614,2018-08-06,2028-04-17,B7017656,USA,F,train
SD_00488,authentic/SD_00488_authentic.jpg,manipulated/SD_00488_text_change.jpg,text_change,"[205, 150, 650, 173]",Vivaan Sharma,Sharma,Vivaan,19861205,2011-06-22,2021-08-15,C1837274,USA,M,train
SD_00489,authentic/SD_00489_authentic.jpg,manipulated/SD_00489_photo_change.jpg,photo_change,"[45, 100, 165, 250]",Aarav Desai,Desai,Aarav,19760504,2012-09-24,2022-03-03,V0427523,SGP,M,train
SD_00490,authentic/SD_00490_authentic.jpg,manipulated/SD_00490_number_change.jpg,number_change,"[205, 188, 650, 211]",Ishaan Kapoor,Kapoor,Ishaan,19731126,2023-09-21,2028-07-23,J7090063,USA,F,train
SD_00491,authentic/SD_00491_authentic.jpg,manipulated/SD_00491_date_change.jpg,date_change,"[205, 264, 650, 287]",Neel Mehta,Mehta,Neel,19750701,2010-01-11,2015-11-22,C3122068,IND,F,train
SD_00492,authentic/SD_00492_authentic.jpg,manipulated/SD_00492_copy_paste.jpg,copy_paste,"[205, 140, 500, 175]",Ishaan Desai,Desai,Ishaan,19830913,2024-07-04,2029-04-04,L5206506,USA,F,train
